7873,27954396933
7873,27954396933
7873,52611120628
7872,41410584434
7872,37491299036
7869,31522777897
7867,58255590656
7858,04529166784
7847,08497297797
7843,26276590873
7833,92174933361
7831,37019140964
7826,80638717363
7825,1151985933
7809,50785099462
7793,33914201271
7778,08448051635
7750,18205979146
7729,31217750061
7730,23261938205
7703,39535827263
7697,57137635348
7694,99046544344
7679,39165654684
7659,2318411957
7616,85326969933
7619,60329616693
7616,10581648697
7594,64764399275
7558,05020514633
7562,69016564878
7521,73911829638
7525,25375157443
7513,18368551614
7503,63898930791
7486,00317916846
7495,46555156546
7493,82636991675
7477,04410483003
7419,94772325413
7406,90540432087
7336,80931688985
7347,3139416038
7346,72484606899
7296,96634801286
7230,58112985954
7201,16126434864
7159,10333412217
7110,31637758568
7105,20827476085
7020,01864106684
6985,07014862507
6930,04496382396
6841,48185985993
6829,94394219494
6800,52524009446
6716,38464395774
6666,85595505007
6619,96323856613
6623,37022730982
6627,67559964551
6522,45747996835
6494,84198662136
6443,61399039018
6399,74203881769
6345,5458714486
6269,86594516104
6219,3647011198
6165,34658531445
6155,24281305019
6143,39420605075
6133,44744237772
6057,68635372518
5989,61426072164
5942,65134209379
5849,0615612681
5864,4446743701
5783,49093815308
5778,60283975861
5787,43125137133
5789,56682629913
5777,44351390513
5709,90320544478
5701,0925368263
5685,16871341688
5684,03365653177
5609,80489970783
5476,18871757889
5350,49979642086
5229,81286628598
5159,45131670345
5032,32020313134
4911,07777236419
4906,24480382813
4868,04063310996
4789,18310885283
4723,51394683143
4691,43911487328
4671,59649508297
4587,05215762854
4524,61709050306
4348,14094702442
4345,67460561722
4319,21913850791
4199,13827364869
4126,05730496572
4104,31064489378
4037,78882250653
3917,6952803792
3769,30775686368
3789,7978245582
3798,45972607423
3705,89055857258
3626,51428168678
3583,87856204648
3504,44552216362
3384,22069618638
3282,91260874897
3173,46976920462
3192,90028233573
3138,09917466064
3024,92030257436
2990,7883478478
2896,20378745965
2875,89071222345
2754,81843270469
2675,33693944468
2561,43179599763
2488,15756635784
2404,09349808656
2340,76328642582
2291,71796097604
2271,87796545605
2205,57786706365
2212,39476116093
2120,97853717969
2007,26388547161
1926,18238246906
1932,80582189642
1945,26699947403
1918,43642343479
1884,7506712794
1804,73277633709
1774,70535807097
1725,2430712236
1641,9809990269
1631,38535437427
1598,24996257566
1540,01205265089
1487,459043016
1397,97968473228
1410,44006607855
1403,43846261346
1337,69924316125
1304,58573330079
1308,92532439823
1315,89303549491
1253,75817549301
1250,60674122881
1199,68511231877
1181,10944990399
1132,05703963453
1090,13519736981
1059,77061050498
1049,71289256692
1030,56651242586
1035,20435947861
1013,31200142909
974,641175678623
966,021005679629
974,237545594449
949,739642826205
927,92477484312
933,466692885786
923,273954415852
919,931671460987
905,023194502862
874,260140372504
847,988559716188
829,738832716391
810,259899607709
789,719258823869
775,201016981606
756,335182094874
748,019547947202
730,434255529951
727,749300307147
704,750136542237
694,527577545554
673,492392380207
654,74393749446
653,767116848756
640,831539769086
635,594678807975
634,617925603078
630,414079362847
623,241150992394
621,009274774657
619,419430859021
619,742165514593
619,290274440295
619,290274440295
620,023897563651
623,156303226296
623,726332318974
623,305536006163
632,061069034652
641,423316093197
646,690396326168
653,325867502634
655,306828203099
664,527992668385
670,564843796603
676,82876654734
674,088501727168
675,911316180497
676,219452038493
680,369864152527
708,914795817802
720,500761208122
735,600962936755
731,806324954116
756,152848576501
783,140202289635
778,184491686368
804,052931830667
816,791866264681
860,655372604173
853,548191670976
901,44895377901
