39,7865626168375
90,451763547236
86,5456470085986
73,593902603534
33,6085676837752
91,9113143635501
61,7702360086936
58,544142310761
84,301042949921
17,7628172737373
91,663398915745
15,2422677191171
60,7714977118985
85,4328300875764
58,8048323238291
64,8502461681376
91,4970938682077
56,5712565866165
17,4176012153819
94,0520554520432
10,9501174329548
26,8865505638004
41,1849579360266
43,0014453097253
82,9650992634544
71,0190183674074
45,6476520819811
62,1615834218271
42,9858554308237
24,2613102841476
59,7424315520294
22,3052513144469
14,056117611032
87,476694857458
45,1389675378515
62,2653507544963
24,4652823891795
68,7003310251517
88,6786700406478
53,7609398615365
29,3783964167248
51,0647722105797
87,0682395608482
47,8786894436361
96,8265909640242
14,3019646985
60,6556789626627
34,5817048822444
72,3066149429915
75,6513350343571
32,1523012743109
13,3002262671014
45,7966364295206
59,3288974507381
24,8848056955658
22,9000120530371
59,2668056112094
53,5442016988733
90,6288033400796
62,5895493163679
56,2636622815689
99,6086525868665
25,5582868799373
70,0397326657734
58,0203857217079
79,3581476012981
11,1861501080851
73,2948028544405
50,2938625497249
96,5394815693328
50,3849637789582
32,796762843056
67,8925865459687
63,6566613538455
74,6736590353184
59,8853452223751
39,8183110029522
93,3062684923905
46,1748543457011
78,6631345649544
20,3633394047447
21,0659471997367
89,8549684788356
67,3345203964666
92,1090090098367
56,4422052849281
76,5086148849263
54,727220160294
72,5918891618922
32,2389554848145
12,9985451432869
70,9210806903062
78,0715276850721
36,08912072428
97,4972775799675
29,7697438298584
35,5064853306424
27,0285068950749
89,8583037219282
27,4684433627261
13,1158145904149
87,3608761082221
84,2878423325195
75,7671333736587
35,2663712553989
99,3555384312549
45,4076397211327
82,1399750756752
84,6552384154197
64,9994604731907
83,0817010500849
65,9605371188189
17,3693473531722
21,9656687751253
52,2262099116231
45,1977150818322
19,7536841080308
58,2237664834707
77,9307236559366
11,5781804367798
12,8495327163718
56,4589299477911
10,7029136925484
28,0549070649105
93,5409364260458
79,463883088652
54,725235157984
41,8034658216887
66,1593837738779
54,90391520546
34,3788598917326
22,7898041078773
13,4479647704623
28,706410982975
75,5473199745395
33,0024632965226
36,7781048672172
24,0878351051769
42,0681491410677
92,7534705785818
21,0345655637954
94,3686398092511
70,0719817448743
17,5924286887014
49,1572544347296
47,0380080244681
63,551733337134
66,1058589099468
83,8629108126568
62,2995624981353
20,0160597218275
77,2827188471717
49,0977832391382
88,2801232851483
24,6189106463543
56,6568846426238
86,6579624156738
66,232935267609
82,2261969476129
55,8024881667469
54,630303273271
13,6041738994439
25,9805913017972
39,7513232099597
40,6206005814581
70,2918969422075
62,5125723483565
88,6629363701972
46,4183488005858
29,2237466151005
18,4196102146151
95,6658490028539
26,155617342403
85,1772530773549
90,5436148729844
18,4808929071207
86,3869482029169
93,1104850038469
78,8976526301809
56,5029284015777
25,912149751518
88,6193762480372
57,9405550090319
13,8598212757426
44,8878554836325
57,0961410445609
73,6920208687391
25,167841485314
14,0875003366207
28,8904353319157
46,3445008808489
70,5451695996081
41,861638157564
86,2656609743208
48,1231673053108
17,4303916643515
78,3880485074539
40,3206585349146
76,9718281072433
78,865357492522
84,5254356761116
74,8887969669368
29,687510109361
64,6391641975563
53,8799522835202
24,3502107189736
61,1271015047688
63,9205301617833
97,7365084121639
16,1380177392336
70,2699364397069
93,5474774118268
87,3352826374282
35,7232685460352
39,8903384152289
66,0109270252338
55,663618890412
22,1207700260546
94,8634677263272
83,5244595368972
96,5998760734684
47,3447308630425
84,5754360335765
27,5279134686701
82,8792457342517
47,8744406150069
63,8042108452899
39,8899563680822
47,0540857720441
83,1132232086329
40,0928443996668
56,0662896680023
26,1386568966036
10,0322951376588
71,9774927254661
51,0233527845812
68,9318661386761
93,3013908114756
59,9798689922224
30,5376447646588
95,9690395397921
19,7714907069558
27,4313330731501
97,9494825973872
58,6204988922088
52,797023469022
83,20988696218
16,1383696115289
56,3753225590919
82,112240280077
61,7667727739395
66,2672784813993
45,4571908085873
93,4473685703461
82,2654814190536
47,1807048130691
90,3133609333603
12,159596640691
81,7599184633046
16,0055116685133
60,5459998736838
31,2371451366866
26,8664443897393
24,623285203531
76,0451733395668
24,2036467717046
77,4088205152232
87,3029874997693
63,745775820569
88,8669856306477
97,0790608865577
62,3622280789363
62,1409010338322
74,3258229616684
87,5554199971051
86,8283853665126
29,9133977898925
86,6259534361893
68,9074145764613
40,0822222652297
64,664553652827
57,665841233761
83,5146338089903
64,9418454919671
31,3464504346934
73,8255659182675
20,609098859415
32,6912883262575
27,7668137186052
34,7967879123971
60,7099918512208
66,7722694979852
21,541472348171
53,9743573237091
69,991644890975
74,7318944031056
92,9050463172165
12,808047869619
31,9043092578204
44,4168521205042
75,3882029537988
95,9068994624107
52,3925937909598
67,5083369284442
85,0331793935193
99,4045446950032
14,1263774475671
71,1313678469189
15,891948573241
95,437096052541
27,2673070231766
13,687407497171
43,2521820642297
51,6776961980749
51,3409580156863
12,8801586399228
47,7225113276963
61,9245988977722
93,2768347688377
12,2196074212993
13,5945479122896
54,7175321889657
69,5361737811641
38,948987908172
38,1569937794269
40,3067913885726
50,8207557307653
18,1665437101231
14,3341780706934
22,8235255939996
93,9233390492961
27,1053499202735
64,7216441783689
34,4905624559571
64,6940193114309
68,7576541904163
15,2732474428011
26,0062968805462
79,9086660984478
31,9419057396901
69,6991884707004
49,477731012496
26,7993397530165
32,3297176660643
17,5294808892205
57,0225843540498
33,5200874337555
69,8637761500961
12,6333993080228
67,1114862510522
37,0093830754093
40,9804474194443
19,5312131007813
29,6847018365211
40,8223042082145
30,6706707648331
36,3707256812466
23,4436058827879
39,3513431490172
54,7263880049467
58,5837889642379
95,9598337374441
66,7971897762256
93,0684229792414
11,5137570032448
10,1619571029031
48,9657633188021
18,7616196082726
86,9836768866441
82,5833038252701
97,6069111971217
31,7162144471501
82,0159327993244
71,3349290291476
42,5204189505989
64,1168168997936
37,9181924359492
47,2064561150998
31,4195070189515
81,1344094253771
16,7867039548171
80,9569795806692
15,5331444021003
47,2226918196411
85,8141425185903
62,9428916298518
17,5741368194922
45,0369423418478
93,6682582477426
